Participant,Story,Story_Version,Word,RT,Word_Condition,WordIndex,SentenceIndex,log_RT,N_Observations,RT_Replaced,StoryNumber,VersionOrder,FreqH,Length,prev_index,lag1_logRT,item_uid,resid_logRT,PositionInSentence,SentenceLength,RelativePosition,RelativeBin,DistType,MapSentenceIndex,Position,DistWordIndex,OriginalWordIndex,DistWord,OriginalWord,Offset,ItemID,Condition
P002,Story7,CD,wish,314.7000000951812,K+2,83,4,5.751619804372812,1,False,7,1,12.693163829999095,4,82.0,5.481888143338501,Story7_CD_w83,0.36055888211719545,11,24,0.4782608695652174,0.45,CD,4,K+2,83,83,wish,wish,2,CD_Story7_s4_d83_o83_K+2,CD
P002,Story7,CD,I,216.9000000953674,K+3,84,4,5.379436418272512,1,False,7,1,6.34519787421021,1,83.0,5.751619804372812,Story7_CD_w84,-0.1232914434340513,12,24,0.5217391304347826,0.55,CD,4,K+3,84,84,I,I,3,CD_Story7_s4_d84_o84_K+3,CD
P002,Story7,CD,"pain.""",261.9000000953674,K_END,95,4,5.567962751877802,1,False,7,1,13.190101582923027,4,94.0,5.759847699039108,Story7_CD_w95,0.06182860181789174,23,24,1.0,0.95,CD,4,K_END,95,95,"pain.""","pain.""",4,CD_Story7_s4_d95_o95_K_END,CD
P002,Story9,CD,hid,270.0999999046326,K-3,22,2,5.598792260445488,1,False,9,1,17.30629807994948,3,21.0,5.676753802268282,Story9_CD_w22,0.12705837731705572,8,17,0.5,0.45,CD,2,K-3,22,22,hid,hid,-3,CD_Story9_s2_d22_o22_K-3,CD
P002,Story9,CD,among,240.8000000476841,K-2,23,2,5.4839667136326895,1,False,9,1,12.259143227352679,5,22.0,5.598792260445488,Story9_CD_w23,0.04450833993776371,9,17,0.5625,0.55,CD,2,K-2,23,23,among,among,-2,CD_Story9_s2_d23_o23_K-2,CD
P002,Story9,CD,the,255.2000000476837,K-1,24,2,5.5420475516574825,1,False,9,1,4.218934101564037,3,23.0,5.4839667136326895,Story9_CD_w24,0.15012611646728669,10,17,0.625,0.65,CD,2,K-1,24,24,the,the,-1,CD_Story9_s2_d24_o24_K-1,CD
P002,Story9,CD,"whispers,",280.0000000000018,K,25,2,5.634789603169256,1,False,9,1,18.036265947990866,8,24.0,5.5420475516574825,Story9_CD_w25,0.2188231248495116,11,17,0.6875,0.65,CD,2,K,25,25,"whispers,","branches,",0,CD_Story9_s2_d25_o25_K,CD
P002,Story9,CD,leaving,335.2000000476819,K+1,26,2,5.814727368750177,1,False,9,1,13.354139741288426,7,25.0,5.634789603169256,Story9_CD_w26,0.3603663578382621,12,17,0.75,0.75,CD,2,K+1,26,26,leaving,leaving,1,CD_Story9_s2_d26_o26_K+1,CD
P002,Story9,CD,the,369.0,K+2,27,2,5.910796644040527,1,False,9,1,4.218934101564037,3,26.0,5.814727368750177,Story9_CD_w27,0.3819427111741982,13,17,0.8125,0.85,CD,2,K+2,27,27,the,the,2,CD_Story9_s2_d27_o27_K+2,CD
P002,Story9,CD,other,339.500000143049,K+3,28,2,5.827473947420103,1,False,9,1,9.429731384421878,5,27.0,5.910796644040527,Story9_CD_w28,0.2588480355958449,14,17,0.875,0.85,CD,2,K+3,28,28,other,other,3,CD_Story9_s2_d28_o28_K+3,CD
P002,Story9,CD,behind.,286.4000000953674,K_END,30,2,5.657389435419477,1,False,9,1,12.324238255574564,6,29.0,5.873806503907939,Story9_CD_w30,0.10407717169506991,16,17,1.0,0.95,CD,2,K_END,30,30,behind.,behind.,4,CD_Story9_s2_d30_o30_K_END,CD
P002,Story9,CD,Holding,227.6000001430511,K-2,50,5,5.427589702880695,1,False,9,1,13.653583822024409,7,49.0,5.25174973098148,Story9_CD_w50,0.13180440403341098,0,17,0.0,0.05,CD,5,K-2,50,50,Holding,Holding,-2,CD_Story9_s5_d50_o50_K-2,CD
P002,Story9,CD,his,204.4000000476826,K-1,51,5,5.32007885856283,1,False,9,1,8.269790471552188,3,50.0,5.427589702880695,Story9_CD_w51,-0.04850290555602044,1,17,0.0625,0.05,CD,5,K-1,51,51,his,his,-1,CD_Story9_s5_d51_o51_K-1,CD
P002,Story9,CD,"future,",261.3999998569489,K,52,5,5.566051800642872,1,False,9,1,12.190101582923027,6,51.0,5.32007885856283,Story9_CD_w52,0.24197874157083454,2,17,0.125,0.15,CD,5,K,52,52,"future,","breath,",0,CD_Story9_s5_d52_o52_K,CD
P002,Story9,CD,the,221.3000001907349,K+1,53,5,5.399519247918888,1,False,9,1,4.218934101564037,3,52.0,5.566051800642872,Story9_CD_w53,-0.026384814323108685,3,17,0.1875,0.15,CD,5,K+1,53,53,the,the,1,CD_Story9_s5_d53_o53_K+1,CD
P002,Story9,CD,man,446.2000001430515,K+2,54,5,6.1007672823190315,1,False,9,1,10.563062107816481,3,53.0,5.399519247918888,Story9_CD_w54,0.7438064817257866,4,17,0.25,0.25,CD,5,K+2,54,54,man,man,2,CD_Story9_s5_d54_o54_K+2,CD
P002,Story9,CD,pretended,286.7000000953722,K+3,55,5,5.658436373221979,1,False,9,1,18.036265947990866,9,54.0,6.1007672823190315,Story9_CD_w55,0.011164003355832897,5,17,0.3125,0.35,CD,5,K+3,55,55,pretended,pretended,3,CD_Story9_s5_d55_o55_K+3,CD
P002,Story9,CD,corpses.,277.2000000476837,K_END,66,5,5.624739267487767,1,False,9,1,18.271644010921797,7,65.0,5.635146681925587,Story9_CD_w66,0.17023042857631676,16,17,1.0,0.95,CD,5,K_END,66,66,corpses.,corpses.,4,CD_Story9_s5_d66_o66_K_END,CD
P002,Story9,CD,in,328.0,K-3,113,8,5.793013608384143,1,False,9,1,5.748553568441418,2,112.0,5.917548864157814,Story9_CD_w113,0.22159232670191198,16,23,0.7272727272727273,0.75,CD,8,K-3,113,113,in,in,-3,CD_Story9_s8_d113_o113_K-3,CD
P002,Story9,CD,times,287.0,K-2,114,8,5.6594822157596205,1,False,9,1,11.427742831328423,5,113.0,5.793013608384143,Story9_CD_w114,0.13961762124070187,17,23,0.7727272727272727,0.75,CD,8,K-2,114,114,times,times,-2,CD_Story9_s8_d114_o114_K-2,CD
P002,Story9,CD,of,293.2000000476837,K-1,115,8,5.680854970175128,1,False,9,1,5.316168825598678,2,114.0,5.6594822157596205,Story9_CD_w115,0.21627139783145388,18,23,0.8181818181818182,0.85,CD,8,K-1,115,115,of,of,-1,CD_Story9_s8_d115_o115_K-1,CD
P002,Story9,CD,"prayer,",271.8999998092695,K,116,8,5.605434350936952,1,False,9,1,15.214577674919234,6,115.0,5.680854970175128,Story9_CD_w116,0.1320026142210846,19,23,0.8636363636363636,0.85,CD,8,K,116,116,"prayer,","danger,",0,CD_Story9_s8_d116_o116_K,CD
P002,Story9,CD,especially,351.5000000476794,K+1,117,8,5.862209711386365,1,False,9,1,12.59171856643955,10,116.0,5.605434350936952,Story9_CD_w117,0.42000156069494654,20,23,0.9090909090909091,0.95,CD,8,K+1,117,117,especially,especially,1,CD_Story9_s8_d117_o117_K+1,CD
P002,Story9,CD,without,1390.400000095367,K+2,118,8,7.2373467545797165,1,False,9,1,10.994930630321603,7,117.0,5.862209711386365,Story9_CD_w118,1.6888354783380768,21,23,0.9545454545454546,0.95,CD,8,K+2,118,118,without,without,2,CD_Story9_s8_d118_o118_K+2,CD
P002,Story9,CD,hesitation.”,280.4000001430468,K+3|K_END,119,8,5.636217155670588,1,False,9,1,18.103749544706854,10,118.0,7.2373467545797165,Story9_CD_w119,-0.48159082215290283,22,23,1.0,0.95,CD,8,K+3,119,119,hesitation.”,hesitation.”,3,CD_Story9_s8_d119_o119_K+3,CD
P002,Story9,CD,hesitation.”,280.4000001430468,K+3|K_END,119,8,5.636217155670588,1,False,9,1,18.103749544706854,10,118.0,7.2373467545797165,Story9_CD_w119,-0.48159082215290283,22,23,1.0,0.95,CD,8,K_END,119,119,hesitation.”,hesitation.”,4,CD_Story9_s8_d119_o119_K_END,CD
P002,Story12,CD,neck,283.0999999046326,K-3,30,2,5.645800191780985,1,False,12,1,14.515404404591045,4,29.0,5.171619714314476,Story12_CD_w30,0.38318813512946814,18,24,0.782608695652174,0.75,CD,2,K-3,30,30,neck,neck,-3,CD_Story12_s2_d30_o30_K-3,CD
P002,Story12,CD,of,205.9000001428649,K-2,31,2,5.3273906147276,1,False,12,1,5.316168825598678,2,30.0,5.645800191780985,Story12_CD_w31,-0.13152869952590418,19,24,0.8260869565217391,0.85,CD,2,K-2,31,31,of,of,-2,CD_Story12_s2_d31_o31_K-2,CD
P002,Story12,CD,the,192.6000000000931,K-1,32,2,5.2606154993645085,1,False,12,1,4.218934101564037,3,31.0,5.3273906147276,Story12_CD_w32,-0.0664845734062558,20,24,0.8695652173913043,0.85,CD,2,K-1,32,32,the,the,-1,CD_Story12_s2_d32_o32_K-1,CD
P002,Story12,CD,curtain,229.4000000953674,K,33,2,5.435467205110996,1,False,12,1,17.075578872015694,7,32.0,5.2606154993645085,Story12_CD_w33,0.136011542846167,21,24,0.9130434782608695,0.95,CD,2,K,33,33,curtain,jar,0,CD_Story12_s2_d33_o33_K,CD
P002,Story12,CD,trapped,190.7999999998137,K+1,34,2,5.251225759013209,1,False,12,1,15.977372258937299,7,33.0,5.435467205110996,Story12_CD_w34,-0.12061723354728038,22,24,0.9565217391304348,0.95,CD,2,K+1,34,34,trapped,trapped,1,CD_Story12_s2_d34_o34_K+1,CD
P002,Story12,CD,him.,187.7000000001863,K+2|K_END,35,2,5.234844943593456,1,False,12,1,9.598413219013558,3,34.0,5.251225759013209,Story12_CD_w35,-0.060723434682359745,23,24,1.0,0.95,CD,2,K+2,35,35,him.,him.,2,CD_Story12_s2_d35_o35_K+2,CD
P002,Story12,CD,him.,187.7000000001863,K+2|K_END,35,2,5.234844943593456,1,False,12,1,9.598413219013558,3,34.0,5.251225759013209,Story12_CD_w35,-0.060723434682359745,23,24,1.0,0.95,CD,2,K_END,35,35,him.,him.,4,CD_Story12_s2_d35_o35_K_END,CD
P002,Story12,CD,to,169.1000001905486,K-3,45,3,5.130490257031374,1,False,12,1,5.216250016992825,2,44.0,5.227894903017933,Story12_CD_w45,-0.1554193171063849,9,19,0.5,0.45,CD,3,K-3,45,45,to,to,-3,CD_Story12_s3_d45_o45_K-3,CD
P002,Story12,CD,free,176.5000000479631,K-2,46,3,5.173320876645097,1,False,12,1,11.193476309703684,4,45.0,5.130490257031374,Story12_CD_w46,-0.07226388481062784,10,19,0.5555555555555556,0.55,CD,3,K-2,46,46,free,free,-2,CD_Story12_s3_d46_o46_K-2,CD
P002,Story12,CD,his,171.0000001434219,K-1,47,3,5.141663557341384,1,False,12,1,8.269790471552188,3,46.0,5.173320876645097,Story12_CD_w47,-0.12165276810172188,11,19,0.6111111111111112,0.65,CD,3,K-1,47,47,his,his,-1,CD_Story12_s3_d47_o47_K-1,CD
P002,Story12,CD,"paw,",118.2000000001863,K,48,3,4.772378104973574,1,False,12,1,18.33702001977382,3,47.0,5.141663557341384,Story12_CD_w48,-0.4778323212795321,12,19,0.6666666666666666,0.65,CD,3,K,48,48,"paw,","hand,",0,CD_Story12_s3_d48_o48_K,CD
P002,Story12,CD,he,154.7999999998137,K+1,49,3,5.042133961154423,1,False,12,1,7.673002535434241,2,48.0,4.772378104973574,Story12_CD_w49,-0.0551949824742648,13,19,0.7222222222222222,0.75,CD,3,K+1,49,49,he,he,1,CD_Story12_s3_d49_o49_K+1,CD
P002,Story12,CD,started,566.59999995213,K+2,50,3,6.33965358731193,1,False,12,1,11.994930630321603,7,49.0,5.042133961154423,Story12_CD_w50,1.1306476876181772,14,19,0.7777777777777778,0.75,CD,3,K+2,50,50,started,started,2,CD_Story12_s3_d50_o50_K+2,CD
P002,Story12,CD,to,181.8000001432356,K+3,51,3,5.202907182531253,1,False,12,1,5.216250016992825,2,50.0,6.33965358731193,Story12_CD_w51,-0.5432623744615803,15,19,0.8333333333333334,0.85,CD,3,K+3,51,51,to,to,3,CD_Story12_s3_d51_o51_K+3,CD
P002,Story12,CD,frustration.,196.0000000474975,K_END,54,3,5.278114659472851,1,False,12,1,16.70969148824714,11,53.0,5.228967289179852,Story12_CD_w54,-0.008238874710798427,18,19,1.0,0.95,CD,3,K_END,54,54,frustration.,frustration.,4,CD_Story12_s3_d54_o54_K_END,CD
P002,Story17,CD,keeping,173.8999998569489,K-3,33,2,5.158480420537631,1,False,17,1,13.818868436574812,7,32.0,5.0192646204791505,Story17_CD_w33,-0.041057738992893,15,22,0.7142857142857143,0.75,CD,2,K-3,33,33,keeping,keeping,-3,CD_Story17_s2_d33_o33_K-3,CD
P002,Story17,CD,them,186.5,K-2,34,2,5.22843123908387,1,False,17,1,9.333516069162574,4,33.0,5.158480420537631,Story17_CD_w34,-0.02874124582074611,16,22,0.7619047619047619,0.75,CD,2,K-2,34,34,them,them,-2,CD_Story17_s2_d34_o34_K-2,CD
P002,Story17,CD,from,164.1000001430511,K-1,35,2,5.100475998967776,1,False,17,1,7.871548214816321,4,34.0,5.22843123908387,Story17_CD_w35,-0.18565561438766487,17,22,0.8095238095238095,0.85,CD,2,K-1,35,35,from,from,-1,CD_Story17_s2_d35_o35_K-1,CD
P002,Story17,CD,"blinking,",139.7000001901761,K,36,2,4.939497267624234,1,False,17,1,18.931568569324174,8,35.0,5.100475998967776,Story17_CD_w36,-0.29366181000557035,18,22,0.8571428571428571,0.85,CD,2,K,36,36,"blinking,","sleeping,",0,CD_Story17_s2_d36_o36_K,CD
P002,Story17,CD,with,168.2999999523163,K+1,37,2,5.125748100913435,1,False,17,1,7.142034924353815,4,36.0,4.939497267624234,Story17_CD_w37,-0.0407669565931883,19,22,0.9047619047619048,0.95,CD,2,K+1,37,37,with,with,1,CD_Story17_s2_d37_o37_K+1,CD
P002,Story17,CD,feigned,173.6000000000922,K+2,38,2,5.156753802226781,1,False,17,1,21.093221832802943,7,37.0,5.125748100913435,Story17_CD_w38,-0.0868677411993728,20,22,0.9523809523809523,0.95,CD,2,K+2,38,38,feigned,feigned,2,CD_Story17_s2_d38_o38_K+2,CD
P002,Story17,CD,indignation.,134.0000000954606,K+3|K_END,39,2,4.897839800663304,1,False,17,1,19.66853416349038,11,38.0,5.156753802226781,Story17_CD_w39,-0.3586178768596602,21,22,1.0,0.95,CD,2,K+3,39,39,indignation.,indignation.,3,CD_Story17_s2_d39_o39_K+3,CD
P002,Story17,CD,indignation.,134.0000000954606,K+3|K_END,39,2,4.897839800663304,1,False,17,1,19.66853416349038,11,38.0,5.156753802226781,Story17_CD_w39,-0.3586178768596602,21,22,1.0,0.95,CD,2,K_END,39,39,indignation.,indignation.,4,CD_Story17_s2_d39_o39_K_END,CD
P002,Story17,CD,time,138.1000000955519,K-3,55,3,4.92797806110715,1,False,17,1,9.002310160687202,4,54.0,5.301811256515517,Story17_CD_w55,-0.3885323440149975,15,25,0.625,0.65,CD,3,K-3,55,55,time,time,-3,CD_Story17_s3_d55_o55_K-3,CD
P002,Story17,CD,for,227.5000001424924,K-2,56,3,5.427150239017346,1,False,17,1,6.6152870375779536,3,55.0,4.92797806110715,Story17_CD_w56,0.2654040489537719,16,25,0.6666666666666666,0.65,CD,3,K-2,56,56,for,for,-2,CD_Story17_s3_d56_o56_K-2,CD
P002,Story17,CD,their,178.0000000954587,K-1,57,3,5.18178355082837,1,False,17,1,8.868173488035664,5,56.0,5.427150239017346,Story17_CD_w57,-0.18661627845779805,17,25,0.7083333333333334,0.75,CD,3,K-1,57,57,their,their,-1,CD_Story17_s3_d57_o57_K-1,CD
P002,Story17,CD,"past,",174.8999999999069,K,58,3,5.164214382024024,1,False,17,1,12.09236478122723,4,57.0,5.18178355082837,Story17_CD_w58,-0.10260542877928369,18,25,0.75,0.75,CD,3,K,58,58,"past,","work,",0,CD_Story17_s3_d58_o58_K,CD
P002,Story17,CD,with,192.2000001431443,K+1,59,3,5.258536497280959,1,False,17,1,7.142034924353815,4,58.0,5.164214382024024,Story17_CD_w59,-0.001009805838617872,19,25,0.7916666666666666,0.75,CD,3,K+1,59,59,with,with,1,CD_Story17_s3_d59_o59_K+1,CD
P002,Story17,CD,a,109.7000001431443,K+2,60,3,4.697749368586055,1,False,17,1,5.448508591452505,1,59.0,5.258536497280959,Story17_CD_w60,-0.6008456019865491,20,25,0.8333333333333334,0.85,CD,3,K+2,60,60,a,a,2,CD_Story17_s3_d60_o60_K+2,CD
P002,Story17,CD,tone,173.5,K+3,61,3,5.156177599386914,1,False,17,1,14.982033636307161,4,60.0,4.697749368586055,Story17_CD_w61,0.08974440806082917,21,25,0.875,0.85,CD,3,K+3,61,61,tone,tone,3,CD_Story17_s3_d61_o61_K+3,CD
P002,Story17,CD,pride.,262.2000000476837,K_END,64,3,5.569107571511459,1,False,17,1,14.982033636307161,5,63.0,5.477300022476331,Story17_CD_w64,0.1799460978135139,24,25,1.0,0.95,CD,3,K_END,64,64,pride.,pride.,4,CD_Story17_s3_d64_o64_K_END,CD
P002,Story18,CD,hid,200.9000000953674,K-3,30,3,5.302807272295589,1,False,18,1,17.30629807994948,3,29.0,4.726502471154792,Story18_CD_w30,0.22447050631587295,6,15,0.42857142857142855,0.45,CD,3,K-3,30,30,hid,hid,-3,CD_Story18_s3_d30_o30_K-3,CD
P002,Story18,CD,in,159.7999999998137,K-2,31,3,5.073923033331008,1,False,18,1,5.748553568441418,2,30.0,5.302807272295589,Story18_CD_w31,-0.2429997150562171,7,15,0.5,0.45,CD,3,K-2,31,31,in,in,-2,CD_Story18_s3_d31_o31_K-2,CD
P002,Story18,CD,their,159.7000000001863,K-1,32,3,5.073297055222133,1,False,18,1,8.868173488035664,5,31.0,5.073923033331008,Story18_CD_w32,-0.14886928838959523,8,15,0.5714285714285714,0.55,CD,3,K-1,32,32,their,their,-1,CD_Story18_s3_d32_o32_K-1,CD
P002,Story18,CD,mirrors,189.0999999523619,K,33,3,5.2422759754124915,1,True,18,1,17.240034404404973,7,32.0,5.073297055222133,Story18_CD_w33,0.020368782170109512,9,15,0.6428571428571429,0.65,CD,3,K,33,33,mirrors,holes,0,CD_Story18_s3_d33_o33_K,CD
P002,Story18,CD,and,153.599999809172,K+1,34,3,5.034351819471202,1,False,18,1,5.282087830355572,3,33.0,5.2422759754124915,Story18_CD_w34,-0.2575114137000005,10,15,0.7142857142857143,0.75,CD,3,K+1,34,34,and,and,1,CD_Story18_s3_d34_o34_K+1,CD
P002,Story18,CD,refused,159.7000000006519,K+2,35,3,5.073297055225049,1,False,18,1,14.814704811633275,7,34.0,5.034351819471202,Story18_CD_w35,-0.1324870945977139,11,15,0.7857142857142857,0.75,CD,3,K+2,35,35,refused,refused,2,CD_Story18_s3_d35_o35_K+2,CD
P002,Story18,CD,to,207.0000001424924,K+3,36,3,5.332718793953738,1,False,18,1,5.216250016992825,2,35.0,5.073297055225049,Story18_CD_w36,0.11081160071014917,12,15,0.8571428571428571,0.85,CD,3,K+3,36,36,to,to,3,CD_Story18_s3_d36_o36_K+3,CD
P002,Story18,CD,out.,213.0,K_END,38,3,5.361292165709425,1,False,18,1,8.702749878828293,3,37.0,5.493061443340548,Story18_CD_w38,-0.034394421216076054,14,15,1.0,0.95,CD,3,K_END,38,38,out.,out.,4,CD_Story18_s3_d38_o38_K_END,CD
P002,Story18,CD,climbed,169.3000001907367,K-3,55,5,5.131672290265709,1,False,18,1,17.1078192090159,7,54.0,5.204555987519136,Story18_CD_w55,-0.14457514315834352,1,14,0.07692307692307693,0.05,CD,5,K-3,55,55,climbed,climbed,-3,CD_Story18_s5_d55_o55_K-3,CD
P002,Story18,CD,onto,162.8999998089857,K-2,56,5,5.093136514435413,1,False,18,1,14.051372840381076,4,55.0,5.131672290265709,Story18_CD_w56,-0.15293760015409585,2,14,0.15384615384615385,0.15,CD,5,K-2,56,56,onto,onto,-2,CD_Story18_s5_d56_o56_K-2,CD
P002,Story18,CD,a,156.3000000002776,K-1,57,5,5.0517772374292065,1,False,18,1,5.448508591452505,1,56.0,5.093136514435413,Story18_CD_w57,-0.17834334716001887,3,14,0.23076923076923078,0.25,CD,5,K-1,57,57,a,a,-1,CD_Story18_s5_d57_o57_K-1,CD
P002,Story18,CD,"thought,",177.000000142958,K,58,5,5.176149733381501,1,False,18,1,11.327942224337981,7,57.0,5.0517772374292065,Story18_CD_w58,-0.03684841232354863,4,14,0.3076923076923077,0.35,CD,5,K,58,58,"thought,","peg,",0,CD_Story18_s5_d58_o58_K,CD
P002,Story18,CD,hung,170.7000001906417,K+1,59,5,5.139907630917218,1,False,18,1,15.913646661326911,4,58.0,5.176149733381501,Story18_CD_w59,-0.12457982057274553,5,14,0.38461538461538464,0.35,CD,5,K+1,59,59,hung,hung,1,CD_Story18_s5_d59_o59_K+1,CD
P002,Story18,CD,herself,154.2000000476837,K+2,60,5,5.038250461438461,1,False,18,1,14.017482472311452,7,59.0,5.139907630917218,Story18_CD_w60,-0.21123302408793876,6,14,0.46153846153846156,0.45,CD,5,K+2,60,60,herself,herself,2,CD_Story18_s5_d60_o60_K+2,CD
P002,Story18,CD,from,201.5,K+3,61,5,5.305789381386737,1,False,18,1,7.871548214816321,4,60.0,5.038250461438461,Story18_CD_w61,0.0983912222377068,7,14,0.5384615384615384,0.55,CD,5,K+3,61,61,from,from,3,CD_Story18_s5_d61_o61_K+3,CD
P002,Story18,CD,dead.,169.7999999998119,K_END,67,5,5.134621273876139,1,False,18,1,12.655444164049937,4,66.0,5.062595033931764,Story18_CD_w67,-0.08285536064409715,13,14,1.0,0.95,CD,5,K_END,67,67,dead.,dead.,4,CD_Story18_s5_d67_o67_K_END,CD
P002,Story18,CD,a,190.7999999523163,K-3,86,6,5.251225758764272,1,False,18,1,5.448508591452505,1,85.0,5.498396978653684,Story18_CD_w86,-0.14666970084775688,18,28,0.6666666666666666,0.65,CD,6,K-3,86,86,a,a,-3,CD_Story18_s6_d86_o86_K-3,CD
P002,Story18,CD,sack,154.0,K-2,87,6,5.036952602413629,1,False,18,1,16.90831321702387,4,86.0,5.251225758764272,Story18_CD_w87,-0.25861577575912875,19,28,0.7037037037037037,0.75,CD,6,K-2,87,87,sack,sack,-2,CD_Story18_s6_d87_o87_K-2,CD
P002,Story18,CD,of,213.3999998569489,K-1,88,6,5.36316833819731,1,False,18,1,5.316168825598678,2,87.0,5.036952602413629,Story18_CD_w88,0.156307483214154,20,28,0.7407407407407407,0.75,CD,6,K-1,88,88,of,of,-1,CD_Story18_s6_d88_o88_K-1,CD
P002,Story18,CD,"air,",155.9000001428649,K,89,6,5.049214776980119,1,False,18,1,12.06120384974077,3,88.0,5.36316833819731,Story18_CD_w89,-0.292697012239004,21,28,0.7777777777777778,0.75,CD,6,K,89,89,"air,","grain,",0,CD_Story18_s6_d89_o89_K,CD
P002,Story18,CD,we,187.6999999522232,K+1,90,6,5.234844943337925,1,False,18,1,8.170848621858552,2,89.0,5.049214776980119,Story18_CD_w90,0.022907637560662053,22,28,0.8148148148148148,0.85,CD,6,K+1,90,90,we,we,1,CD_Story18_s6_d90_o90_K+1,CD
P002,Story18,CD,still,398.400000190828,K+2,91,6,5.987456526189429,1,False,18,1,10.231128851183081,5,90.0,5.234844943337925,Story18_CD_w91,0.6986696860732602,23,28,0.8518518518518519,0.85,CD,6,K+2,91,91,still,still,2,CD_Story18_s6_d91_o91_K+2,CD
P002,Story18,CD,wouldn’t,182.9000000953674,K+3,92,6,5.2089395559182385,1,False,18,1,12.693163829999095,8,91.0,5.987456526189429,Story18_CD_w92,-0.3914229877326756,24,28,0.8888888888888888,0.85,CD,6,K+3,92,92,wouldn’t,wouldn’t,3,CD_Story18_s6_d92_o92_K+3,CD
P002,Story18,CD,you.”,162.2999999998137,K_END,95,6,5.089446474519398,1,False,18,1,6.710283551513701,3,94.0,5.25593165054811,Story18_CD_w95,-0.2080701085132315,27,28,1.0,0.95,CD,6,K_END,95,95,you.”,you.”,4,CD_Story18_s6_d95_o95_K_END,CD
P002,Story20,CD,from,197.1000001430511,K-3,32,3,5.283711214884454,1,False,20,1,7.871548214816321,4,31.0,5.362699625926156,Story20_CD_w32,-0.05800653087457963,11,18,0.6470588235294118,0.65,CD,3,K-3,32,32,from,from,-3,CD_Story20_s3_d32_o32_K-3,CD
P002,Story20,CD,beneath,181.1999998092651,K-2,33,3,5.199601392556258,1,False,20,1,15.810553168362809,7,32.0,5.283711214884454,Story20_CD_w33,-0.10941572740564887,12,18,0.7058823529411765,0.75,CD,3,K-2,33,33,beneath,beneath,-2,CD_Story20_s3_d33_o33_K-2,CD
P002,Story20,CD,the,173.4000000003725,K-1,34,3,5.1556010643485894,1,False,20,1,4.218934101564037,3,33.0,5.199601392556258,Story20_CD_w34,-0.11859520291424186,13,18,0.7647058823529411,0.75,CD,3,K-1,34,34,the,the,-1,CD_Story20_s3_d34_o34_K-1,CD
P002,Story20,CD,"sky,",182.7000001901761,K,35,3,5.207845464424881,1,False,20,1,14.21732305165805,3,34.0,5.1556010643485894,Story20_CD_w35,-0.04813498802797689,14,18,0.8235294117647058,0.85,CD,3,K,35,35,"sky,","straw,",0,CD_Story20_s3_d35_o35_K,CD
P002,Story20,CD,with,177.0999999046326,K+1,36,3,5.176714544250293,1,False,20,1,7.142034924353815,4,35.0,5.207845464424881,Story20_CD_w36,-0.10089470860960414,15,18,0.8823529411764706,0.85,CD,3,K+1,36,36,with,with,1,CD_Story20_s3_d36_o36_K+1,CD
P002,Story20,CD,great,160.2999998568557,K+2,37,3,5.077047058722529,1,False,20,1,10.363612493908708,5,36.0,5.176714544250293,Story20_CD_w37,-0.1876742203457189,16,18,0.9411764705882353,0.95,CD,3,K+2,37,37,great,great,2,CD_Story20_s3_d37_o37_K+2,CD
P002,Story20,CD,excitement.,181.7000001431443,K+3|K_END,38,3,5.202356976189931,1,False,20,1,15.977372258937299,10,37.0,5.077047058722529,Story20_CD_w38,-0.021102691138044527,17,18,1.0,0.95,CD,3,K+3,38,38,excitement.,excitement.,3,CD_Story20_s3_d38_o38_K+3,CD
P002,Story20,CD,excitement.,181.7000001431443,K+3|K_END,38,3,5.202356976189931,1,False,20,1,15.977372258937299,10,37.0,5.077047058722529,Story20_CD_w38,-0.021102691138044527,17,18,1.0,0.95,CD,3,K_END,38,38,excitement.,excitement.,4,CD_Story20_s3_d38_o38_K_END,CD
P002,Story20,CD,single,227.7999999523145,K-3,74,5,5.428468050803751,1,False,20,1,11.925944020130295,6,73.0,5.484796933886757,Story20_CD_w74,0.03620291048644386,21,31,0.7,0.65,CD,5,K-3,74,74,single,single,-3,CD_Story20_s5_d74_o74_K-3,CD
P002,Story20,CD,grain,174.0999999046326,K-2,75,5,5.15962984622637,1,False,20,1,16.01509192488646,5,74.0,5.428468050803751,Story20_CD_w75,-0.209315547523369,22,31,0.7333333333333333,0.75,CD,5,K-2,75,75,grain,grain,-2,CD_Story20_s5_d75_o75_K-2,CD
P002,Story20,CD,of,218.1000000000913,K-1,76,5,5.384953673208002,1,False,20,1,5.316168825598678,2,75.0,5.15962984622637,Story20_CD_w76,0.1273053344555457,23,31,0.7666666666666667,0.75,CD,5,K-1,76,76,of,of,-1,CD_Story20_s5_d76_o76_K-1,CD
P002,Story20,CD,time,187.2999999998119,K,77,5,5.232711609449038,1,False,20,1,9.002310160687202,4,76.0,5.384953673208002,Story20_CD_w77,-0.11821914949810619,24,31,0.8,0.75,CD,5,K,77,77,time,barley,0,CD_Story20_s5_d77_o77_K,CD
P002,Story20,CD,than,212.600000143053,K+1,78,5,5.3594124665807215,1,False,20,1,9.53282487738598,4,77.0,5.232711609449038,Story20_CD_w78,0.07150881112773089,25,31,0.8333333333333334,0.85,CD,5,K+1,78,78,than,than,1,CD_Story20_s5_d78_o78_K+1,CD
